957;18/09/2013;001;003;004;005;006;007;008;013;015;0010;0011;0012;0013;0014;0015;20.473.332,50;4;CAMPONOVODOPARECIS\tMTCARDOSO\tSPRIBEIRÃOPIRES\tSPSÃOPAULO\tSP;529;18110;247759;1386724;464.123,27;1.542,61;12,50;5,00;2,50;0,00;1.500.000,00;1.865.730,14;
956;16/09/2013;002;003;004;005;006;008;011;012;013;0020;0021;0022;0023;0024;0025;20.886.370,00;7;ALAGOINHAS\tBAJACOBINA\tBACACHOEIRADOURADA\tGOBELOHORIZONTE\tMGCORUMBÁ\tMSPATOS\tPBAracaju\tSE;2656;21500;273772;1429577;258.859,09;299,88;12,50;5,00;2,50;0,00;1.500.000,00;1.437.308,65;
955;13/09/2013;001;002;004;005;007;009;010;011;012;0010;0011;0012;0013;0014;0015;22.536.213,75;8;BRASÍLIA\tDFGOIÂNIA\tGOCASCAVEL\tPRCuritiba\tPRRIODEJANEIRO\tRJMARÍLIA\tSPSOCORRO\tSPSÃOLOURENÇODASERRA\tSP;789;40298;311297;1651649;212.195,77;945,73;12,50;5,00;2,50;0,00;1.500.000,00;1.019.151,65;
954;11/09/2013;003;005;006;008;010;011;012;013;014;0030;0031;0032;0033;0034;0035;21.839.597,50;4;NILÓPOIS\tRJRIODEJANEIRO\tRJBOTUCATU\tSPGUARATINGUETÁ\tSP;1216;41600;399445;1612147;348.758,66;504,27;12,50;5,00;2,50;0,00;1.500.000,00;627.405,60;
953;09/09/2013;001;002;005;006;007;009;010;012;013;0010;0011;0012;0013;0014;0015;16.340.968,75;3;BRASÍLIA\tDFSÃOLOURENÇO\tMGÁLVARESMACHADO\tSP;529;20127;219556;1173802;441.240,97;1.099,91;12,50;5,00;2,50;0,00;1.500.000,00;305.474,53;
952;07/09/2013;001;003;004;006;008;011;012;014;017;0010;0011;0012;0013;0014;0015;184.038.946,25;66;\tBA;7312;217355;2405881;12609108;1.107.491,15;950,30;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
951;30/08/2013;003;007;008;009;010;013;014;015;017;0030;0031;0032;0033;0034;0035;17.676.410,00;1;CAMPOFORMOSO\tBA;531;19677;259631;1345575;1.307.191,51;1.082,08;12,50;5,00;2,50;0,00;70.000.000,00;53.638.197,84;
950;28/08/2013;002;004;005;007;008;009;012;013;014;0020;0021;0022;0023;0024;0025;17.058.010,00;5;MARITUBA\tPASÃOJOSÉDOSPINHAIS\tPRSÃOMANOELDOPARANÁ\tPRITAPECERICADASERRA\tSPSÃOPAULO\tSP;780;21614;241710;1244871;265.527,67;748,17;12,50;5,00;2,50;0,00;1.500.000,00;53.336.538,25;
949;26/08/2013;001;006;007;008;009;010;011;012;013;0010;0011;0012;0013;0014;0015;24.481.728,75;3;DUQUEDECAXIAS\tRJAracaju\tSESÃOPAULO\tSP;664;18552;266592;1542831;1.360.692,32;1.612,86;12,50;5,00;2,50;0,00;1.500.000,00;53.030.160,16;
948;23/08/2013;001;002;005;006;008;009;011;013;016;0010;0011;0012;0013;0014;0015;17.923.508,75;0;;538;17838;210919;1198126;0,00;1.344,56;12,50;5,00;2,50;1.645.684,55;4.000.000,00;52.467.915,75;
947;21/08/2013;001;002;003;005;007;009;010;011;012;0010;0011;0012;0013;0014;0015;17.770.275,00;8;ANÁPOLIS\tGOAPORÉ\tGOVARGINHA\tMGRIODEJANEIRO\tRJARARAS\tSPILHABELA\tSPSÃOPAULO\tSP;1345;30342;262698;1254138;170.295,80;445,23;12,50;5,00;2,50;0,00;1.500.000,00;52.088.142,38;
946;19/08/2013;001;007;008;009;010;014;016;017;018;0010;0011;0012;0013;0014;0015;18.726.688,75;3;SÃOPAULO\tSPTAUBATÉ\tSP;329;17278;190012;1087707;660.967,05;1.854,48;12,50;5,00;2,50;0,00;1.500.000,00;51.773.750,12;
945;16/08/2013;002;003;004;005;006;009;011;013;018;0020;0021;0022;0023;0024;0025;17.942.240,00;2;PIRAPORA\tMGSorocaba\tSP;559;20641;273823;1431531;612.444,66;963,17;12,50;5,00;2,50;0,00;1.500.000,00;51.316.157,54;
944;14/08/2013;001;008;009;010;011;012;013;014;016;0010;0011;0012;0013;0014;0015;17.571.705,00;3;CUIABÁ\tMTAngradosReis\tRJPRESIDENTEPRUDENTE\tSP;352;13000;182856;1124962;583.268,77;1.529,55;12,50;5,00;2,50;0,00;1.500.000,00;51.033.490,77;
943;12/08/2013;003;004;005;006;009;010;012;013;014;0030;0031;0032;0033;0034;0035;18.646.142,50;5;JUAZEIRO\tBACUIABÁ\tMTLONDRINA\tPRPORTOALEGRE\tRSGUARARAPES\tSP;606;18987;218844;1235693;344.624,40;1.249,86;12,50;5,00;2,50;0,00;1.500.000,00;50.629.689,31;
942;09/08/2013;001;003;004;005;006;007;011;012;013;0010;0011;0012;0013;0014;0015;18.783.558,75;7;GOIÂNIA\tGOBELOHORIZONTE\tMGIPATINGA\tMGRIODEJANEIRO\tRJCAMAQUA\tRSBRUSQUE\tSCRIBEIRÃOPRETO\tSP;708;21665;250433;1272846;231.612,43;1.006,57;12,50;5,00;2,50;0,00;1.500.000,00;50.232.045,76;
941;07/08/2013;001;002;003;004;005;007;008;009;010;0010;0011;0012;0013;0014;0015;18.770.717,50;2;SETELAGOAS\tMGSANTOS\tSP;612;19474;262227;1500058;672.945,71;966,66;12,50;5,00;2,50;0,00;1.500.000,00;49.857.902,60;
940;05/08/2013;002;003;004;006;007;009;013;014;016;0020;0021;0022;0023;0024;0025;18.811.687,50;8;BARRAMANSA\tRJRIODEJANEIRO\tRJMOSSORÓ\tRNBERTIOGA\tSPCAPIVARI\tSPSÃOPAULO\tSP;451;16919;239217;1286223;208.026,73;1.622,00;12,50;5,00;2,50;0,00;1.500.000,00;49.547.312,26;
939;02/08/2013;001;004;005;006;007;009;010;011;015;0010;0011;0012;0013;0014;0015;18.428.811,25;5;SALVADOR\tBAPARÁDEMINAS\tMGCASSILÂNDIA\tMSMARINGÁ\tPRPIRASSUNUNGA\tSP;517;20035;218275;1224319;337.573,04;1.435,04;12,50;5,00;2,50;0,00;1.500.000,00;49.163.262,92;
938;31/07/2013;002;003;004;006;007;010;011;013;015;0020;0021;0022;0023;0024;0025;17.368.430,00;2;RIODEJANEIRO\tRJEMBU\tSP;345;12679;194650;1132978;837.484,55;1.493,84;12,50;5,00;2,50;0,00;1.500.000,00;48.773.755,55;
937;29/07/2013;001;002;006;009;010;011;012;013;014;0010;0011;0012;0013;0014;0015;18.039.021,25;2;ARMAÇÃODOSBÚZIOS\tRJOSASCO\tSP;656;19164;219599;1203128;817.920,91;1.096,11;12,50;5,00;2,50;0,00;1.500.000,00;48.387.224,22;
936;26/07/2013;001;002;003;004;006;007;008;013;015;0010;0011;0012;0013;0014;0015;16.477.340,00;5;Florianópolis\tSCPOÁ\tSPPRAIAGRANDE\tSPTAUBATÉ\tSPPALMAS\tTO;3650;16529;214200;1213359;267.737,75;161,21;12,50;5,00;2,50;0,00;1.500.000,00;48.009.722,25;
935;24/07/2013;001;002;003;004;005;006;007;009;010;0010;0011;0012;0013;0014;0015;16.400.607,50;7;SALVADOR\tBABELOHORIZONTE\tMGJARAGUARI\tMSRIOBRILHANTE\tMSBAURU\tSPMATÃO\tSPRibeirãoPreto\tSP;629;22633;234740;1275273;167.349,73;818,63;12,50;5,00;2,50;0,00;1.500.000,00;47.700.794,07;
934;22/07/2013;002;003;004;008;009;010;011;014;019;0020;0021;0022;0023;0024;0025;17.978.643,75;6;MANAUS\tAMCAMAÇARI\tBAPAPAGAIOS\tMGCOXIM\tMSGUARULHOS\tSPPARANAPANEMA\tSP;1126;17604;209344;1237028;269.565,06;631,38;12,50;5,00;2,50;0,00;1.500.000,00;47.430.459,90;
933;19/07/2013;002;003;004;005;006;007;010;011;014;0020;0021;0022;0023;0024;0025;17.608.676,25;4;JEQUIÉ\tBAMARICÁ\tRJCAXIASDOSUL\tRSJACAREÍ\tSP;519;18529;225802;1185113;389.910,27;1.320,91;12,50;5,00;2,50;0,00;1.500.000,00;47.057.215,97;
932;17/07/2013;001;004;005;008;012;013;014;015;016;0010;0011;0012;0013;0014;0015;17.887.972,50;3;CAROLINA\tMACAMPINAS\tSPRIOCLARO\tSP;431;16472;217357;1260341;520.306,74;1.591,92;12,50;5,00;2,50;0,00;1.500.000,00;46.697.298,79;
931;15/07/2013;002;003;005;006;008;010;011;012;014;0020;0021;0022;0023;0024;0025;18.657.858,75;19;\tBA;1615;32934;303814;1274917;74.116,89;383,28;12,50;5,00;2,50;0,00;1.500.000,00;46.337.086,43;
930;12/07/2013;002;003;005;006;009;011;012;014;015;0020;0021;0022;0023;0024;0025;18.370.201,25;4;BRASÍLIA\tDFSÃOGONÇALO\tRJPOMERODE\tSCCARAGUATATUBA\tSP;482;18859;235113;1203273;417.112,07;1.521,54;12,50;5,00;2,50;0,00;1.500.000,00;46.012.112,35;
929;10/07/2013;001;002;004;005;007;008;009;010;011;0010;0011;0012;0013;0014;0015;16.938.465,00;2;BRASÍLIA\tDFRibeirãoPreto\tSP;605;20584;235562;1184553;696.075,80;1.011,46;12,50;5,00;2,50;0,00;1.500.000,00;45.627.085,82;
928;08/07/2013;001;004;006;008;009;010;011;012;014;0010;0011;0012;0013;0014;0015;18.374.512,50;3;CASSILÂNDIA\tMSMOGIDASCRUZES\tSPPALMAS\tTO;589;22476;251909;1273880;510.071,24;1.141,97;12,50;5,00;2,50;0,00;1.500.000,00;45.305.820,06;
927;05/07/2013;002;003;005;006;009;011;013;014;016;0020;0021;0022;0023;0024;0025;17.489.780,00;4;BRASÍLIA\tDFBERTIOGA\tSPGUARULHOS\tSPRibeirãoPreto\tSP;645;19588;223824;1184092;383.866,49;1.046,40;12,50;5,00;2,50;0,00;1.500.000,00;44.952.693,81;
926;03/07/2013;001;005;006;007;008;009;010;011;012;0010;0011;0012;0013;0014;0015;17.745.471,25;2;ALCANTARAS\tCEBOTUCATU\tSP;318;11117;210197;1104449;878.225,88;1.699,52;12,50;5,00;2,50;0,00;1.500.000,00;44.598.355,51;
925;01/07/2013;001;003;004;006;007;009;012;013;014;0010;0011;0012;0013;0014;0015;17.492.985,00;6;BRASÍLIA\tDFTMON\tMAFORMIGA\tMGCAMPOGRANDE\tMSMIRACATU\tSPSÃOPAULO\tSP;481;16892;221428;1230987;250.591,53;1.374,01;12,50;5,00;2,50;0,00;1.500.000,00;44.193.020,48;
924;28/06/2013;001;002;006;007;008;009;010;012;014;0010;0011;0012;0013;0014;0015;17.571.391,25;1;SÃOFIDÉLIS\tRJ;672;14155;191662;1056793;1.800.682,99;1.177,84;12,50;5,00;2,50;0,00;1.500.000,00;43.846.047,58;
923;26/06/2013;001;003;004;005;006;007;010;012;014;0010;0011;0012;0013;0014;0015;15.782.213,75;4;ITINGADOMARANHÃO\tMATIMÓTEO\tMGARAPONGAS\tPRJOANÓPOLIS\tSP;517;19016;219239;1086654;329.495,59;1.120,56;12,50;5,00;2,50;0,00;1.500.000,00;43.430.505,34;
922;24/06/2013;002;004;005;006;008;009;012;015;016;0020;0021;0022;0023;0024;0025;15.549.668,75;1;SÃOPAULO\tSP;427;15537;183545;984851;1.488.198,17;1.531,97;12,50;5,00;2,50;0,00;1.500.000,00;43.126.355,56;
921;21/06/2013;001;002;003;004;007;009;012;015;016;0010;0011;0012;0013;0014;0015;17.756.240,00;4;ITABUNA\tBABELOHORIZONTE\tMGRIODEJANEIRO\tRJSÃOPAULO\tSP;398;16049;213764;1205437;401.892,27;1.242,81;12,50;5,00;2,50;0,00;1.500.000,00;42.782.925,22;
920;19/06/2013;001;002;003;004;005;006;010;012;013;0010;0011;0012;0013;0014;0015;17.195.903,75;7;MACAUBAS\tBADAVINOPOLIS\tGOALTOGARÇAS\tMTMIGUELPEREIRA\tRJSÃOPAULO\tSP;547;17147;223119;1242588;203.650,60;1.145,55;12,50;5,00;2,50;0,00;1.500.000,00;42.411.947,73;
919;17/06/2013;001;002;003;004;005;007;009;010;011;0010;0011;0012;0013;0014;0015;19.015.487,50;9;ANTONIOGONÇALVES\tBADIVINÓPOLIS\tMGBELÉM\tPACAMPOSDOSGOYTACAZES\tRJRIODEJANEIRO\tRJSÃOGONÇALO\tRJPORTOALEGRE\tRSSÃOPAULO\tSPPONTEALTADOTOCANTINS\tTO;1206;33391;346016;1553998;118.198,45;387,72;12,50;5,00;2,50;0,00;1.500.000,00;42.082.973,68;
918;14/06/2013;001;002;003;004;006;008;009;013;014;0010;0011;0012;0013;0014;0015;18.813.556,25;4;MontesClaros\tMGDOURADOS\tMSAracaju\tSESÃOPAULO\tSP;575;18440;209885;1221424;449.094,15;1.373,24;12,50;5,00;2,50;0,00;1.500.000,00;41.837.484,59;
917;12/06/2013;001;002;003;004;005;006;011;013;014;0010;0011;0012;0013;0014;0015;18.766.985,00;1;RIODEJANEIRO\tRJ;766;24559;264249;1293661;1.546.399,44;887,38;12,50;5,00;2,50;0,00;1.500.000,00;41.422.936,15;
916;10/06/2013;001;002;003;004;005;006;007;011;013;0010;0011;0012;0013;0014;0015;18.717.087,50;1;BALNEÁRIOPIÇARRAS\tSC;595;24818;250098;1382286;1.466.315,15;1.083,25;12,50;5,00;2,50;0,00;1.500.000,00;41.066.074,73;
915;07/06/2013;001;002;004;005;006;008;010;011;013;0010;0011;0012;0013;0014;0015;18.697.866,25;9;ITAPETINGA\tBARUYBARBOSA\tBABRASÍLIA\tDFCOLINAS\tMAMATAROMA\tMACACOAL\tROTRAMANDAÍ\tRS;1332;37060;362584;1581577;101.137,76;300,37;12,50;5,00;2,50;0,00;1.500.000,00;40.727.694,31;
914;05/06/2013;001;003;004;005;006;010;011;012;015;0010;0011;0012;0013;0014;0015;17.880.816,25;2;FORTALEZA\tCEPORTOALEGRE\tRS;552;19480;238528;1209768;775.870,83;1.235,65;12,50;5,00;2,50;0,00;1.500.000,00;40.517.638,95;
913;03/06/2013;003;004;005;006;010;012;013;015;017;0030;0031;0032;0033;0034;0035;18.296.872,50;3;RIBEIRÃODASNEVES\tMGSÃOJOÃOBATISTADOGLÓRIA\tMGSÃOPAULO\tSP;590;21490;240493;1311737;501.060,12;1.119,89;12,50;5,00;2,50;0,00;1.500.000,00;40.159.544,71;
912;31/05/2013;002;003;004;007;010;014;015;016;017;0020;0021;0022;0023;0024;0025;15.064.735,00;1;PORTOALEGRE\tRS;292;12155;163319;921138;1.528.795,01;1.610,96;12,50;5,00;2,50;0,00;1.500.000,00;39.812.656,92;
911;29/05/2013;001;002;003;005;006;008;011;013;015;0010;0011;0012;0013;0014;0015;16.371.787,50;3;COTIA\tSPITATIBA\tSPSANTOANDRÉ\tSP;589;20961;268655;1264410;370.128,44;828,66;12,50;5,00;2,50;0,00;1.500.000,00;39.459.858,06;
910;27/05/2013;003;004;005;006;008;009;011;013;016;0030;0031;0032;0033;0034;0035;17.987.955,00;5;BRASÍLIA\tDFSÃOLUIS\tMABELÉM\tPAAracaju\tSE;330;13990;200079;1200310;340.530,90;1.587,56;12,50;5,00;2,50;0,00;1.700.000,00;39.203.615,29;
909;24/05/2013;001;002;003;005;006;007;008;010;011;0010;0011;0012;0013;0014;0015;17.771.860,00;4;TEOFILOOTONI\tMGPATOBRANCO\tPRBASTOS\tSPMOGIDASCRUZES\tSP;881;27127;325358;1425730;260.807,95;520,50;12,50;5,00;2,50;0,00;1.700.000,00;38.810.695,03;
908;22/05/2013;001;002;004;006;007;009;010;012;013;0010;0011;0012;0013;0014;0015;17.391.132,50;7;CALDASNOVAS\tGOBOMJARDIMDEMINAS\tMGCONTAGEM\tMGCOLOMBO\tPRCAMPINAS\tSPMOGIGUAÇU\tSPSÃOPAULO\tSP;1017;27083;290423;1335423;164.204,09;496,79;12,50;5,00;2,50;0,00;1.500.000,00;38.569.949,22;
907;20/05/2013;002;003;004;005;007;008;010;013;014;0020;0021;0022;0023;0024;0025;18.435.088,75;2;MAGÉ\tRJSÃOPAULO\tSP;442;16685;217658;1244971;843.043,84;1.676,78;12,50;5,00;2,50;0,00;1.500.000,00;38.304.696,46;
906;17/05/2013;001;002;003;005;006;007;008;009;010;0010;0011;0012;0013;0014;0015;17.977.238,75;1;TUPÃ\tSP;386;14657;215661;1228374;1.629.342,76;1.298,80;12,50;5,00;2,50;0,00;1.500.000,00;37.915.599,29;
905;15/05/2013;001;004;006;008;010;011;012;013;014;0010;0011;0012;0013;0014;0015;17.903.935,00;3;SALVADOR\tBACAUCAIA\tCENATAL\tRN;485;16607;217383;1173879;553.880,28;1.505,96;12,50;5,00;2,50;0,00;1.500.000,00;37.539.597,11;
904;13/05/2013;001;005;006;007;009;010;012;013;016;0010;0011;0012;0013;0014;0015;19.076.688,75;3;SALVADOR\tBARIODEJANEIRO\tRJSÃOPAULO\tSP;415;16417;220320;1278228;590.743,42;1.313,98;12,50;5,00;2,50;0,00;1.500.000,00;37.156.141,53;
903;10/05/2013;001;002;003;004;005;006;008;010;011;0010;0011;0012;0013;0014;0015;18.197.715,00;29;\tBA;2346;39605;326542;1316206;40.670,56;220,98;12,50;5,00;2,50;0,00;1.500.000,00;36.747.165,31;
902;08/05/2013;001;002;003;004;005;006;008;009;011;0010;0011;0012;0013;0014;0015;18.312.502,50;1;ANAJATUBA\tMA;405;17134;229724;1202494;1.679.849,00;1.276,24;12,50;5,00;2,50;0,00;1.500.000,00;36.474.985,38;
901;06/05/2013;001;002;004;006;007;010;012;013;014;0010;0011;0012;0013;0014;0015;19.423.522,50;1;BRASÍLIA\tDF;773;26599;295122;1387162;1.489.699,46;847,10;12,50;5,00;2,50;0,00;1.500.000,00;36.087.327,91;
900;03/05/2013;001;002;006;007;008;010;011;012;013;0010;0011;0012;0013;0014;0015;23.308.606,25;4;ITAJUBÁ\tMGRONDONÓPOLIS\tMTPORTOALEGRE\tRSCATANDUVA\tSP;623;26290;317179;1660909;477.005,53;1.346,21;12,50;5,00;2,50;0,00;1.600.000,00;35.743.551,11;;
899;29/04/2013;001;004;007;009;010;012;014;015;016;0010;0011;0012;0013;0014;0015;21.944.132,50;8;MINEIROS\tGOCONSELHEIROLAFAIETE\tMGRIBEIRÃODASNEVES\tMGQUEIMADOS\tRJRIODEJANEIRO\tRJRIOZINHO\tRSURUGUAIANA\tRSLAGES\tSC;1388;30635;301450;1415514;450.823,74;609,60;12,50;5,00;2,50;0,00;1.500.000,00;35.303.238,31;
898;26/04/2013;001;004;006;008;009;010;011;012;013;0010;0011;0012;0013;0014;0015;18.484.898,75;0;;413;16363;225211;1244150;0,00;1.252,86;12,50;5,00;2,50;1.681.646,19;3.500.000,00;34.859.020,52;
897;24/04/2013;001;002;005;007;008;009;010;011;013;0010;0011;0012;0013;0014;0015;23.234.852,50;1;SÃOPAULO\tSP;709;25323;314853;1703480;3.370.586,64;1.150,43;12,50;5,00;2,50;0,00;1.500.000,00;34.470.948,32;
896;22/04/2013;001;002;003;004;006;007;008;012;013;0010;0011;0012;0013;0014;0015;18.668.972,50;0;;466;18447;244774;1373544;0,00;1.429,01;12,50;5,00;2,50;1.514.969,52;3.500.000,00;34.042.728,98;
895;19/04/2013;002;003;004;005;006;008;011;012;013;0020;0021;0022;0023;0024;0025;18.479.786,25;1;ABAETETUBA\tPA;338;14796;220017;1268428;1.673.734,65;1.523,65;12,50;5,00;2,50;0,00;1.800.000,00;33.693.120,62;
894;17/04/2013;001;002;005;006;009;012;013;014;015;0010;0011;0012;0013;0014;0015;24.047.731,25;4;BRASÍLIA\tDFPADREMARCOS\tPIJOINVILLE\tSCTAUBATÉ\tSP;680;24711;296746;1647289;1.012.853,58;1.374,93;12,50;5,00;2,50;0,00;1.800.000,00;33.306.874,16;
893;15/04/2013;001;002;003;004;005;006;008;009;011;0010;0011;0012;0013;0014;0015;18.614.280,00;0;;317;15045;195002;1120532;0,00;1.867,89;12,50;5,00;2,50;1.924.396,65;3.500.000,00;32.816.023,92;
892;12/04/2013;001;002;003;005;006;010;013;014;016;0010;0011;0012;0013;0014;0015;18.374.991,25;2;CAMPOGRANDE\tMSSOROCABA\tSP;371;14972;210654;1145292;906.556,30;1.503,72;12,50;5,00;2,50;0,00;1.500.000,00;32.371.932,37;
891;10/04/2013;001;005;006;007;008;012;014;015;016;0010;0011;0012;0013;0014;0015;17.917.886,25;6;TEIXEIRADEFREITAS\tBAMONTEIRO\tPBANGRADOSREIS\tRJRIODEJANEIRO\tRJCACOAL\tROOSASCO\tSP;528;18305;226702;1213232;264.802,16;1.322,68;12,50;5,00;2,50;0,00;1.500.000,00;31.953.521,77;
890;08/04/2013;001;002;003;004;005;006;007;008;011;0010;0011;0012;0013;0014;0015;18.167.783,75;1;SÃOPAULO\tSP;320;12755;170521;1105971;1.920.251,01;1.846,39;12,50;5,00;2,50;0,00;1.500.000,00;31.586.872,62;
889;05/04/2013;002;004;005;006;007;009;011;012;013;0020;0021;0022;0023;0024;0025;18.783.946,25;3;BELOHORIZONTE\tMGDOUTORCAMARGO\tPRGUARULHOS\tSP;791;23286;260548;1299921;519.445,26;865,97;12,50;5,00;2,50;0,00;1.500.000,00;31.143.737,77;
888;03/04/2013;001;003;006;011;012;013;014;016;017;0010;0011;0012;0013;0014;0015;23.107.931,25;2;CAMPOGRANDE\tMSPALOTINA\tPR;393;15434;261790;1404803;1.815.769,98;1.837,47;12,50;5,00;2,50;0,00;1.500.000,00;30.784.121,81;
887;01/04/2013;001;006;008;010;011;012;015;017;018;0010;0011;0012;0013;0014;0015;14.728.711,25;0;;298;12875;179140;1041375;0,00;1.326,42;12,50;5,00;2,50;1.284.636,43;3.500.000,00;30.242.528,68;
886;30/03/2013;001;003;004;007;008;010;011;012;013;0010;0011;0012;0013;0014;0015;12.752.508,75;1;CAXIASDOSUL\tRS;563;16939;182281;940142;973.721,37;760,22;12,50;5,00;2,50;0,00;1.500.000,00;29.946.074,12;
885;27/03/2013;002;005;007;008;009;011;012;015;016;0020;0021;0022;0023;0024;0025;17.061.415,00;2;PALOTINA\tPRSÃOPAULO\tSP;558;20230;235542;1212096;693.752,81;1.092,99;12,50;5,00;2,50;0,00;1.400.000,00;29.721.369,19;
884;25/03/2013;001;004;007;008;009;010;012;013;015;0010;0011;0012;0013;0014;0015;17.781.113,75;1;CAXIASDOSUL\tRS;461;17526;227344;1270539;1.499.202,51;1.429,47;12,50;5,00;2,50;0,00;1.500.000,00;29.401.175,58;
883;22/03/2013;003;005;006;007;008;009;010;012;016;0030;0031;0032;0033;0034;0035;18.211.077,50;2;CORONELVIVIDA\tPRARVOREZINHA\tRS;337;13011;197609;1174217;894.105,58;1.632,70;12,50;5,00;2,50;0,00;1.500.000,00;29.055.205,76;
882;20/03/2013;001;002;007;008;010;011;012;013;014;0010;0011;0012;0013;0014;0015;17.423.412,50;4;DUQUEDECAXIAS\tRJMARICÁ\tRJJUNDIAÍ\tSPSÃOPAULO\tSP;1528;30723;283011;1349117;284.119,18;326,93;12,50;5,00;2,50;0,00;1.500.000,00;28.642.541,65;
881;18/03/2013;001;003;004;005;006;007;008;009;015;0010;0011;0012;0013;0014;0015;19.069.537,50;4;BELOHORIZONTE\tMGUBERLÂNDIA\tMGAPARECIDADOTABOADO\tMSILHOTA\tSC;315;12529;180215;1137337;511.103,33;1.996,99;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
880;15/03/2013;002;005;006;007;008;010;014;016;018;0020;0021;0022;0023;0024;0025;19.170.513,75;2;CAXIASDOSUL\tRSOSASCO\tSP;349;15293;229425;1289758;881.792,84;1.554,85;12,50;5,00;2,50;0,00;1.500.000,00;27.908.490,08;
879;13/03/2013;002;003;004;007;009;010;012;013;015;0020;0021;0022;0023;0024;0025;18.674.900,00;5;PAINEIRAS\tMGPORTOALEGRE\tRSMIRANTEDOPARANAPANEMA\tSPRIOCLARO\tSPSÃOPAULO\tSP;968;26353;274750;1335540;289.245,10;656,71;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
878;11/03/2013;001;002;003;005;006;007;010;012;013;0010;0011;0012;0013;0014;0015;19.392.932,50;6;IAÇU\tBAPASSOS\tMGCASTANHEIRA\tMTBELÉM\tPAPORTOALEGRE\tRSGUARATINGUETA\tSP;768;22360;255856;1367825;269.834,67;926,63;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
877;08/03/2013;003;007;008;009;010;011;013;014;015;0030;0031;0032;0033;0034;0035;19.597.015,00;6;PORTOSEGURO\tBACAPIMBRANCO\tMGCAMPOGRANDE\tMSDOURADOS\tMSBARRADOGARÇAS\tMTRIODEJANEIRO\tRJ;663;25186;310648;1565268;215.761,17;858,28;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
876;06/03/2013;003;005;006;007;009;012;013;014;016;0030;0031;0032;0033;0034;0035;18.787.198,75;8;SALVADOR\tBAFORTALEZA\tCEBELOHORIZONTE\tMGSINOP\tMTBEBEDOURO\tSPCAMPINAS\tSPSÃOPAULO\tSP;1246;30945;279515;1325097;180.454,88;509,28;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
875;04/03/2013;002;004;006;008;009;010;012;013;015;0020;0021;0022;0023;0024;0025;19.919.950,00;6;POTIRAGUÁ\tBAARCOVERDE\tPERIODEJANEIRO\tRJTERESÓPOLIS\tRJBURITIS\tROPORTOBELO\tSC;639;22578;289536;1444698;259.876,31;1.072,59;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
874;01/03/2013;001;002;004;005;006;007;008;009;010;0010;0011;0012;0013;0014;0015;25.805.801,25;5;BELÉM\tPAMARINGÁ\tPRCACOAL\tROFRANCA\tSPSÃOCAETANODOSUL\tSP;652;20630;277988;1565472;815.257,42;1.244,97;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
873;27/02/2013;002;003;006;007;008;009;011;012;013;0020;0021;0022;0023;0024;0025;18.031.671,25;0;;436;16361;224617;1379565;0,00;1.449,94;12,50;5,00;2,50;1.438.198,73;3.500.000,00;0,00;
872;25/02/2013;001;002;004;005;006;007;009;010;012;0010;0011;0012;0013;0014;0015;19.163.885,00;12;PILAR\tALBRASÍLIA\tDFRIODEJANEIRO\tRJBOAVISTA\tRRARARAS\tSPSUMARÉ\tSPSÃOPAULO\tSPVÁRZEAPAULISTA\tSP;1178;39405;285047;1447871;109.893,96;492,07;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
871;22/02/2013;002;004;006;008;009;010;012;013;014;0020;0021;0022;0023;0024;0025;19.069.448,75;10;BORBA\tAMSALVADOR\tBAVILAVELHA\tESGOIÂNIA\tGOPOSSE\tGOSÃOFRANCISCODOGUAPORÉ\tROIBIRUBÁ\tRSANDRADINA\tSPPERUÍBE\tSP;1349;34291;337387;1507148;114.239,79;372,24;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
870;20/02/2013;001;002;004;005;006;007;008;010;012;0010;0011;0012;0013;0014;0015;17.895.286,25;5;MANAUS\tAMBRASÍLIA\tDFJOAÇABA\tSCLINS\tSP;534;18402;229018;1293585;297.412,88;1.224,07;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
869;18/02/2013;001;003;006;009;010;011;012;014;018;0010;0011;0012;0013;0014;0015;19.500.600,00;6;JOÃOPINHEIRO\tMGCuritiba\tPRMACAÉ\tRJJOINVILLE\tSCDOISCÓRREGOS\tSPSÃOPAULO\tSP;462;16673;227592;1294999;303.342,90;1.212,16;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
868;15/02/2013;001;002;003;008;009;010;012;013;014;0010;0011;0012;0013;0014;0015;19.980.825,00;9;BarradaEstiva\tBAMimosodoSul\tESBELOHORIZONTE\tMGCuritiba\tPRMAGÉ\tRJCAMPINAS\tSPCARAPICUIBA\tSPDIADEMA\tSPSorocaba\tSP;861;23196;259504;1410881;186.080,57;854,98;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
